,State,County,Population_Estimate_2015,LACCESS_POP15,LACCESS_LOWI15,LACCESS_HHNV15,LACCESS_SNAP15,LACCESS_CHILD15,LACCESS_SENIORS15,LACCESS_WHITE15,LACCESS_BLACK15,LACCESS_HISP15,LACCESS_NHASIAN15,LACCESS_NHNA15,LACCESS_MULTIR15,FOODINSEC_15_17,VLFOODSEC_15_17,MEDHHINC15,POVRATE15,GROC15,SUPERC15,CONVS15,SPECS15,WICS15,FFR15,SNAPS15
1850,NY,Jefferson,116403,19598.47193,7384.816885,1522.708228,891.7053278,5874.231275,1500.588585,16374.38543,1461.329947,1587.088788,352.610506,124.6427824,1177.036451,17.9,6.6,50179,14.1,34.45165557,3.050183952,61.40147162,7.59852838,23,102.4516556,112.0717071
1851,NY,Kings,2610607,393.2446909,131.9317161,16.51561818,10.22312915,83.63119191,46.66324504,367.1694596,5.315202034,28.64093402,15.42969412,0,4.871047035,17.9,6.6,51026,22.3,2513.969534,4,350.9608532,635.6952172,850.5323055,2131.148196,2867.895357
1852,NY,Lewis,26830,4491.429865,1706.76397,541.012337,328.7775181,1002.036897,775.1384643,4377.472542,28.07019424,46.79280417,14.35750987,10.85771507,58.671906,17.9,6.6,50846,14,3,1,19.25091976,1.849448143,4,14.1003679,23.37423353
1853,NY,Livingston,64318,11527.18557,3428.513943,906.7090485,464.5708218,1528.979855,1207.564402,10533.86438,193.6878637,376.3830311,427.5305225,30.05117085,340.8778683,17.9,6.6,53945,13.2,13.05018395,1,38.05018395,1.050183952,8.949816048,48.50183952,49.39698304
1854,NY,Madison,71672,14169.44467,963.0337227,289.5710624,75.62308928,2738.889501,1807.712195,13173.12364,313.8619911,309.7723713,244.5250382,104.6169257,332.5384864,17.9,6.6,58094,12.9,10.84944814,1,23.20073581,4,7.79926419,44.15055186,47.83302675
1855,NY,Monroe,745376,221677.7839,43048.21694,5885.25866,4900.940354,49128.29473,31888.39354,195017.8257,12455.21664,7238.231481,7894.713301,472.1765003,5789.131738,17.9,6.6,54204,14.8,190.2509198,11.1003679,293.5557025,47.64871233,69.8996321,562.3549667,537.4207384
1856,NY,Montgomery,49579,10531.05605,3961.784701,1114.938131,800.5021122,2317.075072,1849.479414,9679.922378,215.4089493,936.8218775,110.8405972,23.05982108,499.0907908,17.9,6.6,44414,18.4,10.84944814,1.050183952,31.15055186,2,7.849448143,33.94981605,61.83486627
1857,NY,Nassau,1355319,70134.52508,6272.866277,860.6245384,483.4827156,16154.6732,11226.84893,59541.3364,2612.330519,4351.731948,5481.715375,95.84337687,2394.227106,17.9,6.6,101568,6.1,560.1505519,7.050183952,504.9608532,237.0930098,122.050184,1298.373362,588.7644957
1858,NY,New York,1636713,2,0,0,0,0,0,0,0,0,2,0,0,17.9,6.6,75136,17.6,1318.297425,1,236.5630606,433.4871233,235.4295813,2629.075937,1207.589675
1859,NY,Niagara,212366,37906.40532,9173.576393,1991.025131,1847.369402,7823.954774,6204.760717,34013.10312,2299.771896,808.0961767,454.9877775,254.2344323,875.8158587,17.9,6.6,48517,15.5,34.1003679,3.100367905,83.15055186,17.15055186,27.74908024,137.8996321,168.2168506
1860,NY,Oneida,231234,38017.73925,9851.003508,2462.915863,1627.88226,7598.374678,6826.232529,34145.14043,2274.873235,1516.447933,512.3413144,95.22136151,983.0772758,17.9,6.6,47390,18,71.80294324,4,99.90331114,14.64871233,32.59852838,150.7025753,233.4809295
1861,NY,Onondaga,466233,94832.35129,17525.75411,2947.653999,2694.809499,22585.56062,14054.6231,86714.37759,2833.741779,1911.967916,2518.11143,640.5974744,2095.56087,17.9,6.6,57114,14.6,120.7992642,6.050183952,211.0073581,30.8996321,69.24724071,417.4590137,405.6934018
1862,NY,Ontario,109285,18408.81264,5712.845167,1459.976632,823.7283326,4650.576379,2712.425046,16317.04707,905.2911015,1271.111899,197.9299967,49.54980328,935.5474624,17.9,6.6,58085,9.6,19.05018395,5.050183952,44.05018395,9.899632095,15.84944814,94.30110371,73.39912915
1863,NY,Orange,376152,98797.18731,18462.95002,2989.679069,2017.445724,23114.92964,11856.18474,79998.54934,8647.969449,14378.30441,2526.790769,358.752531,7221.452378,17.9,6.6,71162,12.1,107.3476086,5,161.2545988,41.84944814,58.20073581,308.7601174,240.3031396
1864,NY,Orleans,41457,5258.368297,2382.881227,687.4469338,482.7574945,1177.395615,991.7220301,4801.143996,233.6064882,191.6615382,27.57660045,14.4910061,181.1207295,17.9,6.6,48126,14.2,7.899632095,1,13.94981605,2.100367905,4.949816048,14.84944814,25.01611481
1865,NY,Oswego,119728,13036.62215,4304.540753,1544.725645,632.7478781,2460.146952,1481.341204,12196.12355,237.6209232,364.0386652,182.8556457,55.52425561,361.0244405,17.9,6.6,49391,17.4,20.8996321,3.050183952,53.74908024,5.899632095,19.39779257,84.50183952,91.6618715
1866,NY,Otsego,60497,17994.89021,5675.916012,1182.693779,705.4376173,2851.408319,2463.49584,16889.22067,316.9108603,683.8720322,233.9130999,22.38786434,525.4821508,17.9,6.6,47942,16.8,18,2,47.30110371,4.899632095,8.949816048,34.94981605,59.97582779
1867,NY,Putnam,99219,36524.80145,5547.99311,772.4962901,469.6116994,8732.241295,4499.777658,33388.7678,791.2449928,3885.567665,674.8814824,57.67642491,1601.203018,17.9,6.6,90497,6,26.69889629,0,48.80294324,8,7.100367905,79.85312719,24.71297521
1868,NY,Queens,2307614,7788.806595,714.8217875,288.8617207,82.91796159,1870.093714,1312.840545,7437.473364,15.94730127,332.4642402,158.926742,10.10636277,165.388645,17.9,6.6,60241,13.9,1634.739366,5.050183952,444.0575421,403.1970568,533.676822,1977.391757,1689.621133
1869,NY,Rensselaer,159456,33259.48171,6825.747813,1349.231543,1170.767421,7205.767511,4881.086601,30574.48808,1063.596648,850.1860995,744.8114936,67.91362879,803.6380955,17.9,6.6,60117,12,38.05018395,1,70.20073581,9.100367905,16,108.7490802,129.1194384
1870,NY,Richmond,472521,4248.678501,806.5473755,119.5470714,50.85793777,802.5438096,939.2550488,3903.085997,44.86516154,258.2233815,201.7790112,6.081522741,92.03227555,17.9,6.6,71058,14.2,243.5055186,1,114.6560704,63.65239138,82.0465049,314.8029432,329.5780111
1871,NY,Rockland,323078,62648.34549,10402.82479,1345.810815,1110.958668,16654.48501,8785.37386,51561.08096,3587.426732,6160.572582,4346.789686,178.9613645,2961.622195,17.9,6.6,84249,14,111.9033111,2,91.65239138,48.40147162,47.45165557,277.9534951,146.0182609
1872,NY,St. Lawrence,110331,19449.94119,7598.217697,1968.648963,1154.434956,4699.195894,3089.555974,18745.11675,112.2231127,271.0939642,104.8412546,207.1610771,277.0514388,17.9,6.6,42811,18.5,30.15055186,3.050183952,55.94981605,2.949816048,16.69889629,50.69889629,113.1843144
1873,NY,Saratoga,226053,59804.58873,8750.087557,1678.127072,1170.799441,15108.48035,7269.565853,56397.98849,836.7037241,1389.748205,1250.503575,87.49703136,1225.280445,17.9,6.6,75029,6.4,27.94981605,3,97.1003679,22.35128767,19.15055186,158.5985284,150.9770541
1874,NY,Schenectady,154738,36038.22608,8858.465952,1785.867504,1586.543,7985.265088,5097.435781,29888.90457,2850.730847,1778.440599,1480.069759,67.22874387,1744.675323,17.9,6.6,59432,12,46.30110371,2,76.30110371,6.100367905,19.05018395,127.4014716,146.6487123
1875,NY,Schoharie,31408,7231.73698,2271.404154,828.0024263,359.1109728,1235.869212,1023.479217,6716.201437,208.9890524,304.6772608,87.93380828,28.75694501,187.8557477,17.9,6.6,50588,13.7,1.899632095,1,19,-0.100367905,4,12.8996321,27.89249445
1876,NY,Schuyler,18013,1349.974693,556.6017905,384.9346337,84.1962462,275.746142,291.8778905,1296.114761,15.19034521,21.52598728,1.935025931,1.237825632,35.49673577,17.9,6.6,49664,12.5,2.050183952,1,8.050183952,2.050183952,1.949816048,9.949816048,15.20461122
1877,NY,Seneca,34814,5344.351225,2107.084538,631.6070414,346.2783642,1093.112478,879.1067825,5067.920483,91.25620834,124.2962539,46.84015781,13.5905756,124.7438017,17.9,6.6,49813,14.1,6.899632095,1.050183952,15.05018395,4.100367905,3.949816048,22.15055186,28.58874168
1878,NY,Steuben,97524,8214.433284,2933.367258,1389.26275,460.8855096,1886.497279,1626.590638,7800.517977,163.0335342,115.0225233,141.047821,20.80644681,88.94284994,17.9,6.6,47352,15.4,23.15055186,1,56.05018395,7.150551857,13.74908024,45.8996321,79.96297521
1879,NY,Suffolk,1492278,380951.6076,58308.52433,6336.216407,5994.100495,91481.20255,53050.67212,323421.2152,21665.34667,43748.17164,14770.84209,1063.609224,19893.43579,17.9,6.6,87634,7.8,489.4442975,12.15055186,585.161589,238.2472407,148.1505519,1345.720971,676.2861291
1880,NY,Sullivan,74854,7201.668165,3621.00349,1902.20542,489.201208,1924.209442,721.2403694,5149.854555,1096.469533,1586.089586,58.70621764,56.66814499,837.4841936,17.9,6.6,49161,18.1,29.8996321,1,52.05018395,8.20073581,9.749080238,52.74908024,88.11770906
1881,NY,Tioga,49360,7463.674828,1402.018872,698.1433442,161.360472,1704.682147,1308.983477,7136.945468,53.52721116,112.7468401,134.9297278,6.955454593,129.4588294,17.9,6.6,57541,11.7,9.949816048,0,13.79926419,4.100367905,6.849448143,24.94981605,37.60067449
1882,NY,Tompkins,103018,14996.1762,5445.451924,1672.078983,327.2594801,1988.563786,1299.358374,11422.10428,740.140195,810.814478,2060.804892,34.51659517,735.8199933,17.9,6.6,55839,20.1,21.05018395,2.100367905,33,10.25091976,11,79.15055186,61.53825114
1883,NY,Ulster,179692,48039.53031,14819.48825,3132.654918,2890.477534,10639.98622,7655.18044,40867.46357,3429.856801,4271.445535,816.6894793,189.0191999,2726.498533,17.9,6.6,58328,14,47,3.050183952,106.4014716,20.94981605,17.1003679,140.949816,141.388619
1884,NY,Warren,64411,12857.91673,2542.527602,523.2031516,427.6267723,3047.135358,1783.65988,12467.09714,83.06170905,207.5651675,90.47899129,21.39755908,195.0647188,17.9,6.6,54492,11.3,27.1003679,1.949816048,46.1003679,9.150551857,15.1003679,65.8996321,71.66758643
1885,NY,Washington,62225,6988.802664,2709.717739,831.1412399,468.0107609,1533.739067,1190.079375,6729.903997,77.45809333,140.4952961,18.7972316,14.66109368,146.9434139,17.9,6.6,51188,13.3,10,0,25.05018395,5.100367905,5.899632095,31.64871233,52.20073581
1886,NY,Wayne,91284,13063.06675,3271.636522,1060.258208,480.3070343,3560.966406,1544.8441,12219.3839,296.310494,472.6028325,123.9739051,26.39265625,396.2256843,17.9,6.6,51273,12.2,15.20073581,2.050183952,39.84944814,2.849448143,11,65.20073581,72.94992628
1887,NY,Westchester,969220,140483.7068,13090.02689,1780.584308,921.3943317,36342.02373,21913.72007,121401.474,5962.991673,10669.50275,7493.028609,151.5430341,5441.640045,17.9,6.6,85688,10.1,485.9033111,6,260.6560704,147.949816,173.3904345,770.4014716,496.7129511
1888,NY,Wyoming,40922,9630.640916,2557.400103,567.0853751,290.2022519,1343.409491,907.0932922,6870.725296,2282.092527,696.747886,45.17797666,52.29881022,379.5022456,17.9,6.6,52796,13.3,7.849448143,0,18.94981605,0.949816048,4.949816048,24.15055186,24.30885453
1889,NY,Yates,25080,521.9343819,126.7426957,674.7060186,19.60908512,46.83881748,81.86957813,501.370125,10.55693153,6.517887159,2.188413078,1.628151504,6.190769451,17.9,6.6,46392,13.6,10,0,6.849448143,2,1.949816048,14.15055186,19.67503066
1890,NC,Alamance,157100,34641.53868,15144.45706,1464.089259,1940.801391,8103.311972,4435.633927,23463.9207,7290.578145,4231.483873,418.7243597,250.1368672,3200.450737,12.4,5.1,41566,18.9,29.25091976,3.949816048,81,8,38.50183952,129.5520235,143.3611846
1891,NC,Alexander,36960,2429.198211,1098.858367,445.2043691,126.6053249,556.5081785,324.5376294,2162.521827,82.28231614,180.0250899,26.58457414,10.34541753,146.3283915,12.4,5.1,41092,15.5,2.949816048,1,11.94981605,1,4,15,30.03468232
1892,NC,Alleghany,10861,430.7026227,199.20095,251.8593153,26.26689458,67.55863116,89.96652654,417.1569808,0.964232743,49.81671134,8,0.104861423,4.476547841,12.4,5.1,36113,22.9,3.050183952,0,7,1.050183952,2.899632095,4.949816048,10.31211677
1893,NC,Anson,25620,1766.959373,979.3315766,623.7298844,153.0800139,445.5535739,237.2061517,547.2484785,1169.649781,27.96425838,11.19452844,4.250548582,34.61604396,12.4,5.1,35307,25.2,1.79926419,1,16.8996321,3,8.899632095,15.15055186,29.96144227
1894,NC,Ashe,26637,1431.615246,625.0556992,655.6104725,120.5226018,257.5495953,289.9905921,1405.839,1.097210102,31.32301516,1.396831059,0.216278717,23.06592765,12.4,5.1,35238,20.2,4,1,17.1003679,3,7,19.15055186,19.63769928
1895,NC,Avery,17455,116.2707029,31.96186023,303.1761687,7.843564829,20.13753174,27.60488327,115.6882743,0,2.160365645,0,0.046075258,0.5363526,12.4,5.1,37120,19.7,3.949816048,0,12,-0.050183952,7.050183952,12,15.63800587
1896,NC,Beaufort,47385,4947.302655,1842.134308,775.5728499,355.4168198,1126.549608,808.416352,3357.844827,1016.805883,684.2564453,15.2715294,37.63205312,516.5452978,12.4,5.1,41725,19.2,8.899632095,1,29.79926419,4.050183952,9,35.30110371,55.17268819
1897,NC,Bertie,20167,1172.944387,538.2544925,610.97733,117.5075983,219.2610241,258.5930062,574.2168788,577.9780871,19.28924106,0.99999997,3.707567858,16.04184959,12.4,5.1,31967,24.8,3.749080238,0,9.949816048,2.100367905,2.79926419,12.25091976,23.48265884
1898,NC,Bladen,34140,2280.857639,1031.903731,642.9863163,287.3345438,410.5290741,501.9763598,1155.82357,1012.543018,100.8960863,0.779370796,26.86256531,83.71773643,12.4,5.1,33882,25.4,5.899632095,0,22,0,5.949816048,27.35128767,39.2377606
1899,NC,Brunswick,122211,16700.72491,5942.213372,1643.415204,995.8542751,3186.857974,3538.687394,13987.04372,1724.335986,1056.472918,44.83034773,122.6906294,813.3637553,12.4,5.1,48831,14.3,22.20073581,3,44.8996321,13.94981605,27.1003679,97.9534951,111.1365832
1900,NC,Buncombe,251973,51501.10845,19049.88541,2319.519327,2486.267052,11100.70337,8133.428043,45625.24542,2539.24878,3291.258328,572.6664946,231.2489117,2435.499708,12.4,5.1,45094,15.2,56.45165557,5.050183952,112.0966889,26.50183952,44.15055186,244.2044149,207.8495584
1901,NC,Burke,89324,26885.78109,12331.44164,1901.144227,2019.104446,5998.966541,4846.601027,22730.6098,1401.419359,1674.715056,1034.0885,102.6399741,1553.055436,12.4,5.1,42711,16.7,16,0,48.8996321,5.100367905,19.8996321,56.1003679,100.3461859
1902,NC,Cabarrus,196215,40937.32163,12872.00776,1335.647726,1762.31677,11030.90268,4493.713537,30943.86819,6385.461578,3809.021576,691.4779954,117.627043,2788.524113,12.4,5.1,57881,10.8,31.15055186,5.949816048,72.54834443,16.05018395,46.60220743,161.4051507,152.2163477
1903,NC,Caldwell,81512,29875.26417,14220.71635,1143.198126,2149.446945,6914.853049,4367.495576,26481.48719,1856.921479,1594.760605,128.934011,109.5867468,1288.457837,12.4,5.1,39636,16.2,10.84944814,2.050183952,42.8996321,-0.100367905,15,53.84944814,79.12300718
1904,NC,Camden,10284,438.9076159,88.92726803,113.1775987,14.46647673,105.4051466,50.94911851,374.7682579,38.76226422,7.760097353,5.830345146,2.106299839,17.39582091,12.4,5.1,62000,9.7,-0.050183952,0,6.050183952,0,1,2,7.063036528
1905,NC,Carteret,68711,16740.05277,4697.145112,822.4694557,750.6391088,2892.35665,3763.677764,15237.40693,830.3691145,625.6204793,115.8363137,67.91041054,467.4369796,12.4,5.1,50837,13.8,13.94981605,1,42.94981605,9,13.84944814,62.25091976,63.50153294
1906,NC,Caswell,22822,1855.471518,782.4517671,553.0512695,141.9094262,390.19903,323.4510566,1223.649547,593.9708497,16.66870275,6.845449939,1.25050518,29.75516304,12.4,5.1,40504,20.1,3,0,17,-0.100367905,5.050183952,6,20.02896738
1907,NC,Catawba,155571,33136.8068,12077.64997,1311.65682,1974.730955,8345.391777,4514.512018,26464.01908,2972.133237,3108.964091,1402.936364,103.1146821,2186.359873,12.4,5.1,41745,15.1,35.40147162,3,86.79926419,9.250919762,41.35128767,134.5018395,181.926257
1908,NC,Chatham,68256,3077.033517,1526.606903,947.2365643,200.8103096,779.0713678,422.9425708,2129.581679,519.9741528,620.1095386,24.82369145,32.00112751,370.6528478,12.4,5.1,58860,11.6,13.05018395,2.050183952,33.84944814,1,16.25091976,35.25091976,44.39157469
1909,NC,Cherokee,27098,2070.580433,941.3399272,513.4296851,131.7682022,374.935235,494.3674003,2003.781512,6.01456098,31.14033881,1.240689024,17.10167319,42.44199766,12.4,5.1,38284,18.3,5,1,15.05018395,2.100367905,7,21.05018395,23.84200391
1910,NC,Chowan,14249,3422.380921,1676.410061,323.9153836,244.3238572,766.0262456,706.2032743,2530.580296,731.8793439,165.0767785,18.32416717,15.47179108,121.1253216,12.4,5.1,40794,19.4,1.899632095,0,11,1.050183952,5,8.749080238,19.60842531
1911,NC,Clay,10619,342.6442128,132.551302,175.5585791,19.2930133,56.87766076,84.43034967,333.9165784,0.879286017,4.238865844,2.427585686,0.686614483,4.734151162,12.4,5.1,38980,17.4,0.949816048,0,2.949816048,-0.050183952,1.949816048,5.100367905,7.824969341
1912,NC,Cleveland,96885,16368.96553,7071.619392,1478.281554,1271.554153,3734.878423,2595.494118,11770.21511,3996.422398,358.4938362,162.6920873,38.43864504,395.1431089,12.4,5.1,40237,19.8,16.79926419,1,65.8996321,5.100367905,25.20073581,63.94981605,126.1691194
1913,NC,Columbus,56666,2547.699079,774.9652381,1065.62946,92.5209616,446.7199781,284.8107971,1638.287906,718.5614159,165.1719926,4.528505576,37.58233582,146.7420796,12.4,5.1,34478,24,16.20073581,1,36.05018395,0.899632095,18.94981605,45.64871233,64.56691194
1914,NC,Craven,102906,29016.21369,8428.90631,1243.046539,1054.057821,6381.730317,4284.711828,22882.28801,3788.740769,2141.248523,536.3807214,131.4358676,1633.506564,12.4,5.1,47805,15,16,2,61.84944814,2.949816048,18,72.49816048,104.1172061
1915,NC,Cumberland,331278,96359.81188,40984.46415,3084.320349,5753.135538,28342.35642,6067.416505,49818.89675,34355.84064,10550.95917,1969.188864,1489.348368,8363.999676,12.4,5.1,42380,18.8,50,9.150551857,172.2509198,12,61.45165557,278.4553346,292.331604
1916,NC,Currituck,25112,3092.948462,667.3500963,214.1237709,81.15548001,655.5271744,432.475914,2900.801177,96.32972608,67.77248357,21.56462993,7.154382977,66.68758983,12.4,5.1,66426,10.4,10.1003679,0,19,4.899632095,3,19.69889629,21.62219765
1917,NC,Dare,35432,10375.22506,2526.649902,292.5250983,478.9492361,2055.42638,1710.93996,9792.81689,153.046788,543.6874128,64.52362781,27.98768139,333.5409358,12.4,5.1,53585,10.3,16.94981605,0,31.69889629,11.8996321,12,59.84944814,42.86087801
1918,NC,Davidson,163575,26967.96718,10739.95267,1703.00957,1978.774536,6573.801318,3819.877258,20889.24355,3489.001964,2568.78969,532.9905081,145.7048403,1907.051229,12.4,5.1,46400,14.1,32.25091976,3.050183952,85.54834443,4.899632095,30.05018395,90.30110371,140.3423105
1919,NC,Davie,41655,4486.511442,1331.168766,590.2264659,183.3743255,1090.895167,784.1518162,3742.454205,387.5825558,345.91123,49.82529106,20.10516137,286.5442535,12.4,5.1,52525,12.3,5.050183952,1,24.1003679,-0.050183952,7,30.40147162,34.79630854
1920,NC,Duplin,58892,1137.434358,530.5331057,1286.983828,97.53646262,302.0656383,138.9695277,774.605551,194.4325114,197.4427472,2.88772813,1.699031219,163.8095316,12.4,5.1,38397,24.9,14,1.050183952,41.30110371,4.050183952,11.94981605,36.35128767,59.95553098
1921,NC,Durham,300755,69240.23993,19963.21567,1926.121775,2510.058582,16409.5085,7418.79148,36467.5343,23781.37658,6855.438485,2992.347969,294.8357025,5660.144247,12.4,5.1,53875,17.1,52.1003679,6.050183952,120.3011037,18.25091976,56.05018395,287.3047828,222.9897104
1922,NC,Edgecombe,53744,7339.266976,4394.676285,893.3732597,826.5627081,1806.464938,1120.445357,1370.187274,5646.603612,343.2749788,13.76273409,23.05002348,284.7700557,12.4,5.1,32529,27.8,11.05018395,1,32.64871233,3.050183952,16.94981605,31.20073581,58.89993868
1923,NC,Forsyth,367348,128304.2991,48860.80119,3865.630718,5701.69747,32672.43211,15951.81404,79350.71042,33980.45753,15241.09494,2154.391777,560.0986852,12192.66021,12.4,5.1,47346,18.1,82.65239138,9.100367905,168.6988963,19.94981605,96.75275929,289.15791,327.1870737
1924,NC,Franklin,63630,2714.440009,1346.279241,1149.106038,203.6526385,610.7105472,503.8947604,1786.639915,764.2877283,142.6750839,6.18532879,31.34136782,125.9856677,12.4,5.1,48009,16,7.899632095,1.050183952,36.05018395,0,9.899632095,28,58.09200391
1925,NC,Gaston,212971,58303.50768,23227.04535,1994.017035,3891.354249,14498.02351,7097.878931,46358.21569,8211.339576,3193.65346,616.8868043,259.7923328,2837.697343,12.4,5.1,45031,17.3,32,6.050183952,105.4981605,8.100367905,40.50183952,168.9534951,214.6296419
1926,NC,Gates,11529,4.764051285,2.813432187,150.5800762,0.36263837,0.984120776,1.006654569,3.093907303,1.670143909,0,0,0,0,12.4,5.1,46387,16.7,3,0,5.949816048,0.949816048,2,0,8.016421397
1927,NC,Graham,8598,251.4810778,98.99279906,162.9826901,8.619254496,40.40955594,73.81256446,248.4228506,0,0.603884216,0.163542871,2.857832116,0.036852034,12.4,5.1,33827,21,0.949816048,0,6,0,1.899632095,6.100367905,5.953998044
1928,NC,Granville,58182,9758.034672,2400.998927,618.3579275,297.7882756,1044.004519,1235.402202,4451.608986,4631.345693,811.2873262,33.08559247,120.0521788,509.5745365,12.4,5.1,50314,16,7,1.050183952,38.94981605,1.050183952,15.94981605,32.79926419,53.56691194
1929,NC,Greene,20952,19298.37906,5834.965327,336.691308,804.5661438,4745.631745,2571.732258,14777.93367,2270.738062,2327.547202,695.5032725,230.3994972,1291.579917,12.4,5.1,35060,25.4,5.100367905,0,8.849448143,2.100367905,5,5.050183952,16.35006132
1930,NC,Guilford,517414,98823.13583,40698.00108,3844.650947,5752.186918,23323.45676,11874.41512,55782.61804,32140.29892,7851.111217,3901.119775,521.2566038,6437.326672,12.4,5.1,48283,15.7,119.8029432,8,260.2545988,32.35128767,106.5520235,448.107726,449.9615525
1931,NC,Halifax,52178,9039.691593,5133.429555,1437.540537,1333.517239,2211.622621,1291.136132,2425.291063,4706.185121,173.9006805,23.92671809,1655.904918,227.3837515,12.4,5.1,31952,27.9,19.94981605,1,47.54834443,5.050183952,23.69889629,43,78.72460144
1932,NC,Harnett,128027,10042.4126,4500.279378,1227.245433,536.9231139,2967.561473,868.1796485,6467.741975,2533.430136,900.6545553,100.0156056,116.3059292,807.3908589,12.4,5.1,48301,17.7,20.05018395,1,53.05018395,1.050183952,21.8996321,82.20441486,91.16075537
1933,NC,Haywood,59636,12745.39066,4997.582679,613.6396946,790.5485357,2666.573097,2599.200839,12135.02978,185.2087644,420.6936917,40.552929,66.96313219,316.3537486,12.4,5.1,43573,17.6,9.949816048,1.050183952,34.74908024,2.849448143,9,41.05018395,45.34292368
1934,NC,Henderson,111926,23181.48805,7690.139772,1264.78933,946.8400368,4522.322045,5787.69357,20711.30447,742.1486635,2001.255245,247.4553317,74.85168914,1347.586157,12.4,5.1,47280,13.1,22,2,40.59852838,7.100367905,17.20073581,65.15055186,72.1111846
1935,NC,Hertford,24380,2499.181434,1306.148483,661.0774207,375.3852212,597.5036668,481.8941051,1021.766339,1378.076505,23.13682683,28.3444225,34.21326356,36.78090725,12.4,5.1,34453,26.9,7,0,16.69889629,3.050183952,9.050183952,19.1003679,34.86586954
1936,NC,Hoke,52728,9915.795965,4010.844447,748.1313065,575.3008603,3180.625912,525.788796,4615.820981,3773.395712,1408.040413,120.3841227,232.1016105,1141.905991,12.4,5.1,42819,19.9,6,1,23.05018395,0,9.100367905,13,40.76346575
1937,NC,Hyde,5428,5226.823353,2056.015958,219.6277871,416.1422278,911.4651889,783.2973373,3264.468467,1771.775176,352.6994717,11.99999989,22.00000007,156.5797225,12.4,5.1,37074,23,1,0,6,6.150551857,0.899632095,3.050183952,7
1938,NC,Iredell,169497,24361.44844,8109.26275,1360.94857,962.3217498,6351.529986,3139.771939,17761.24865,4606.920343,1895.21503,413.5439109,99.1842803,1474.705938,12.4,5.1,55848,14.2,29.94981605,5.050183952,84.74908024,8.749080238,35.15055186,151.2044149,137.9048441
1939,NC,Jackson,41281,7266.534008,4566.861191,700.4620705,313.0496229,477.3178436,509.7885155,6390.899154,438.023869,312.8092779,92.9363532,56.88114601,285.8242349,12.4,5.1,41537,20.9,7,1,17.84944814,4.050183952,8.949816048,33.30110371,29.75928375
1940,NC,Johnston,185135,8700.3329,2591.57248,1627.901294,366.2407958,2501.302604,782.0693739,6131.807756,1770.485102,956.1597073,78.64676183,36.87087978,680.8076406,12.4,5.1,52681,13,34.05018395,3.949816048,89.35128767,6.050183952,34.1003679,121.949816,133.9579837
1941,NC,Jones,9785,0.312787592,0.144902647,222.0015917,0.033673037,0.051386531,0.084899485,0.301616579,0.004468394,0.011170985,0,0.004468394,0.002234197,12.4,5.1,39688,21.4,2,0,6.050183952,0,4,2.949816048,9.058547945
1942,NC,Lee,59440,8545.128152,2616.337965,536.4254106,413.2097694,2300.802065,1254.185437,5903.36173,1448.923571,1593.717036,128.6234758,49.47157393,1014.558122,12.4,5.1,44294,17.1,15.1003679,1,36.94981605,1.949816048,14,47.05018395,72.20879321
1943,NC,Lenoir,57994,7585.149823,3578.132185,745.2632082,644.7373432,1759.913106,1270.304037,3928.140799,3282.083347,404.6746495,33.75698866,38.19801289,299.9518076,12.4,5.1,37085,22.7,13.84944814,1,41.1003679,0.949816048,13,50.94981605,67.46685062
1944,NC,Lincoln,80535,11163.73091,3678.065139,742.5527313,531.1278462,2378.281557,1916.969786,9781.157397,814.7741941,833.0952658,58.28738879,24.58790425,478.9152342,12.4,5.1,49343,13.4,15,2.050183952,39.49816048,4.150551857,13.1003679,60.40147162,68.04600196
1945,NC,McDowell,44976,1925.703928,979.1183535,650.8133426,154.0006036,458.288663,304.9859418,1701.403352,65.50646919,113.7290682,55.23187356,7.706383645,95.85585523,12.4,5.1,37430,18.8,8.899632095,1.050183952,16.39779257,3,9,31.25091976,50.26407893
1946,NC,Macon,34078,2213.885799,1083.904389,651.0406047,202.3769286,460.5821834,463.0361579,2032.080203,85.09831432,215.8317453,3.852858774,10.30259213,81.5696994,12.4,5.1,41395,16.9,10.1003679,1.050183952,15.59852838,4.050183952,6,34.60220743,30.73480495
1947,NC,Madison,21138,2534.352055,1327.93974,367.4697534,269.5115797,511.192422,520.0199749,2478.35794,4.71847445,39.57512361,2.699312846,9.1696283,39.22483433,12.4,5.1,37899,20.9,4.050183952,0,9,3.050183952,3,13.35128767,12.37841553
1948,NC,Martin,23262,909.6320389,335.7934566,544.2824048,78.75199099,203.5956352,177.2467478,519.4393715,362.0718848,28.97082206,1.373519227,4.764982111,21.9822824,12.4,5.1,36543,22.5,5.050183952,1.050183952,13.94981605,-0.050183952,5.899632095,17,27.90381409
1949,NC,Mecklenburg,1033282,167999.0071,50082.39968,4073.558476,6501.075208,45174.16606,16387.91972,95901.00715,50264.94124,18777.57388,7633.425657,774.4640581,13328.81156,12.4,5.1,57029,14.3,216.8029432,16.20073581,348.104047,66.90331114,214.2080939,883.427225,721.9453516
1950,NC,Mitchell,15063,19298.37906,5834.965327,393.6489295,804.5661438,4745.631745,2571.732258,14777.93367,2270.738062,2327.547202,695.5032725,230.3994972,1291.579917,12.4,5.1,39955,16.7,1,1,4.899632095,0,4.949816048,7.899632095,17.76254599
