FIPS,County,NEAREST_1,NEAREST_2,NEAREST_3,NEAREST_4,NEAREST_5,NEAREST_6,NEAREST_7,NEAREST_8,NEAREST_9,NEAREST_10,NEAREST_11,NEAREST_12,NEAREST_13,NEAREST_14,NEAREST_15,NEAREST_16,NEAREST_17,NEAREST_18,NEAREST_19,NEAREST_20
35009,Curry,35009,31159,13191,29039,40099,39161,48403,48391,53053,13227,54081,13123,21101,56019,49009,17187,27013,5107,17071,21233
35011,De Baca,35011,28153,26095,38003,13005,8123,20093,55139,45033,5069,31035,30109,20011,6105,21159,18053,13001,19177,8111,42063
35015,Eddy,35015,27153,22083,18077,20153,13073,12115,38085,39127,13189,28087,26071,54071,48221,20053,55033,48107,29027,20043,8041
35017,Grant,35017,8077,28079,20177,54049,48115,27151,18109,45015,8059,55069,46089,6061,39131,29041,48505,13319,5139,18081,1117
35019,Guadalupe,35019,46071,51073,31093,28111,1071,18085,55047,8067,5119,21119,37153,37165,23005,17153,21071,56021,20133,19107,53063
35021,Harding,35021,19105,40083,25013,47091,5007,22101,38099,37183,47079,47035,26025,19151,36009,37053,48187,37009,40041,55127,16077
35023,Hidalgo,35023,28127,48479,48487,34025,48135,27081,21011,1043,29171,5019,13081,54009,55141,12061,18157,17157,6037,51033,29211
35025,Lea,35025,48433,39167,29113,48439,27009,28055,51043,18167,46021,32029,48113,45009,12043,45011,46037,39025,8073,6033,17013
35027,Lincoln,35027,13235,21135,53013,8013,30017,18011,26007,55073,45027,49049,12111,20111,24017,48213,48023,17163,28121,27173,6067
35028,Los Alamos,35028,37185,22095,16071,12129,31045,47013,36025,5021,37003,36121,26065,47081,47151,40117,22093,40103,48211,53019,37181
35029,Luna,35029,1015,4007,13209,53069,48077,20203,18095,29103,55115,20059,21019,13309,48227,30025,24009,39087,5025,55031,27129
35031,McKinley,35031,29153,51089,47075,31015,21003,37087,40151,37013,48171,31075,22075,17103,22001,40111,25023,51141,19037,19067,40101
35033,Mora,35033,48421,30051,16007,36021,47041,12067,26159,53051,40097,37139,40043,48195,36013,47063,47179,22087,37001,2020,47095
35035,Otero,35035,6007,39057,17137,13159,20051,28015,54021,55029,2090,13035,27003,24043,54041,1001,27051,16049,12011,20117,1105
35037,Quay,35037,51185,21033,13039,20119,48413,40027,37163,47139,38053,48241,47011,19139,40087,42023,29097,39039,39171,31023,42047
35039,Rio Arriba,35039,47161,19091,38105,37009,48177,37183,19105,16077,12031,47145,47091,48361,31167,5031,22109,35021,47105,19197,48199
35041,Roosevelt,35041,53041,40085,13029,24047,13067,54039,37019,30107,36089,31095,38087,13179,41023,27143,39037,48419,18051,23027,6103
35043,Sandoval,35043,38049,12077,37023,19043,47135,47137,33005,19073,22047,47039,56035,48271,48453,5033,17043,36029,26067,37111,35059
35045,San Juan,35045,48443,47067,36099,19171,19035,37057,30085,38071,12121,53065,42049,37073,37151,47149,40039,47073,29143,47015,21075
35047,San Miguel,35047,36011,47031,28047,12047,16063,40035,21039,40139,46007,21105,51169,29133,5023,19095,19041,40105,19141,26147,48407
35049,Santa Fe,35049,48051,12065,5071,55049,29023,51081,21235,51025,47119,26155,39007,48463,40113,36105,30073,19153,26049,21121,21013
35051,Sierra,35051,20143,48343,30067,29165,18029,28103,12015,18137,46031,48067,6033,20193,55005,32029,54023,13033,55041,22067,17173
35053,Socorro,35053,8025,45081,29075,21073,22107,41043,2220,39031,5133,13259,13239,48035,48345,42091,17019,51079,20113,26079,55035
35055,Taos,35055,47147,38061,29213,36093,26115,37147,17015,5093,26139,36057,22053,22051,40111,47009,48481,47155,31021,27089,56009
35057,Torrance,35057,55057,45057,12009,33003,39099,19117,21065,34027,21129,49011,5051,46103,18073,40065,51085,39029,13071,34031,26011
35059,Union,35059,22005,30105,19015,48211,56035,47151,12035,36121,37023,12129,40103,47081,12077,48021,37185,47135,19073,37181,31045
35061,Valencia,35061,19175,51029,45087,48389,42089,55063,21021,13099,53025,13201,46087,1033,20173,17091,26035,30033,21137,49037,26073
36001,Albany,36001,26005,5089,5009,36101,26163,48265,47029,26161,40145,30019,36095,5005,2013,40037,47093,48259,25021,47021,47089
36003,Allegany,36003,37127,55059,26075,31013,47083,48295,48137,53057,30053,5015,31179,36077,47093,47021,6107,25027,26161,40045,36095
36007,Broome,36007,40047,37145,40001,31107,22099,47133,37199,48209,48393,5049,40021,47049,26015,25011,37177,47017,12107,37033,48377
36009,Cattaraugus,36009,26025,47035,12019,48357,31139,47079,5007,47019,40083,48137,37189,22101,48295,31031,47083,38009,40073,53055,12007
36011,Cayuga,36011,28047,35047,47031,16063,12047,26027,21105,31183,40139,5023,26147,40105,53009,40035,5141,51169,29133,19141,48339
36013,Chautauqua,36013,37001,37139,48195,30051,27077,12007,47041,53051,37135,22087,25015,37063,22113,37143,38009,47179,16007,47059,35033
36015,Chemung,36015,37157,48341,12029,47029,36083,37187,47033,48157,37115,40093,40145,37169,2013,37117,5005,36107,36001,17141,19023
36017,Chenango,36017,30041,25015,37063,5075,38009,37135,37189,12007,27077,12109,48465,12037,37069,40119,25027,48091,37001,48043,5065
36019,Clinton,36019,41001,1101,20009,27111,31147,17107,6063,13221,55093,8103,22049,41041,53077,39049,54075,48133,48277,35003,28013
36021,Columbia,36021,48421,35033,12067,16007,26159,40043,47095,30051,47041,48473,53051,40097,5129,47057,47131,47063,37139,37091,36039
36023,Cortland,36023,56023,47183,26077,53055,47185,40073,12125,47179,31031,37029,48195,31003,47019,37139,40097,22045,53051,47041,47079
36025,Delaware,36025,37003,26065,16071,35028,22093,37185,40117,5021,31027,22095,37181,37027,16073,5121,40103,12129,36121,47013,53073
36027,Dutchess,36027,6015,55025,26087,19141,40105,19157,21095,51105,53009,42039,47003,29133,28045,5141,40147,12047,18141,47031,51175
36029,Erie,36029,19073,48393,48453,37023,19043,47137,56035,37145,47049,12077,22047,40047,22099,36007,12107,37111,40001,30105,35043
36031,Essex,36031,49017,13119,51005,27005,28071,22043,21027,16043,39101,32009,13257,42109,39175,29105,19071,30069,8081,1041,21163
36033,Franklin,36033,40013,13013,18037,46069,17125,39021,49031,31133,29015,27037,38041,28135,48083,12086,39091,13297,42041,22081,54067
36035,Fulton,36035,19033,40107,48359,40059,21141,37075,56037,51035,22011,21219,25005,48267,17195,29209,29043,53061,31021,12113,48481
36037,Genesee,36037,21147,22063,5047,47101,17031,26037,37109,29181,46027,51117,39085,40071,12073,48287,33011,55043,37035,48271,27071
36039,Greene,36039,6053,47057,31161,38013,48019,32003,48111,29155,37083,40043,47063,12123,47173,2020,48473,26159,12067,16007,27135
36041,Hamilton,36041,27047,32007,13291,42035,51071,1053,27031,29077,27107,31155,22115,48117,21177,48057,16051,37133,38025,17073,53033
36043,Herkimer,36043,51021,48469,19189,29109,55089,48351,17161,8021,5123,40125,48327,21107,39039,42023,46123,37061,47139,20025,17131
36045,Jefferson,36045,18069,31081,17165,55139,23023,48297,37155,13005,13229,13055,20011,30109,38003,54059,6043,21159,6105,26095,40137
36049,Lewis,36049,29011,2275,5095,16023,13313,42033,19057,40049,13213,54047,6071,31105,21225,37017,48175,46075,31143,54109,48405
36051,Livingston,36051,37097,47013,41035,19169,53019,22095,31045,5021,47081,48477,55065,35028,12129,16071,40129,46127,37185,37131,47187
36053,Madison,36053,26023,21035,31119,48199,47007,53029,47143,5067,29119,55133,51191,16017,31157,6019,5063,16067,12031,48177,40109
36055,Monroe,36055,13275,6085,39155,38103,33001,31041,5149,53043,51053,48507,16039,48395,47055,48371,18127,30055,21125,26145,22117
36057,Montgomery,36057,47009,2130,31103,31021,26091,35055,47147,22019,37147,51035,29213,48481,5093,22051,27089,38061,29209,17015,37195
36059,Nassau,36059,19051,55137,6023,17077,18103,53075,21153,51159,53027,45031,5053,28067,13069,51097,21115,42019,20207,27101,20075
36063,Niagara,36063,29203,19001,22125,26083,42069,53017,47071,48129,20191,46067,50027,12119,12063,26117,45083,17063,8071,19005,21207
36065,Oneida,36065,6093,31007,19109,29145,31141,38035,12089,48123,21143,19139,48457,40027,18151,5147,47011,1097,48435,42047,51173
36067,Onondaga,36067,55055,42123,21083,51169,28059,5023,40139,19041,48493,40035,26149,37105,40017,21105,26147,31011,16063,12003,48407
36069,Ontario,36069,36111,37159,19127,47025,48325,29143,6069,19149,22103,40113,48477,40039,33015,37057,16047,39007,4005,47067,37131
36071,Orange,36071,22117,21051,20019,55111,30055,19119,19125,13027,32013,37179,48371,53043,47055,13275,33017,51053,8009,49057,18091
36073,Orleans,36073,42103,19121,48323,13087,48087,55123,38083,21199,1077,22091,35001,48331,51135,51147,45091,26111,46125,46033,45021
36075,Oswego,36075,20189,47115,17127,55027,16013,37093,28039,26151,21145,19059,30083,13299,51199,56021,19183,42053,42031,40015,31125
36077,Otsego,36077,31179,19097,31013,26075,48361,55059,36003,47083,47145,37127,48295,16077,5015,53057,5007,48137,5031,40083,37009
36079,Putnam,36079,51181,38027,23031,20125,13185,19143,19123,18099,17003,29201,28109,55021,21193,5029,6047,47127,48471,31175,36117
36083,Rensselaer,36083,37187,48341,47033,37157,36015,19017,37115,17141,19047,12029,48157,47029,36107,47111,22055,40093,48233,47165,37169
36087,Rockland,36087,29031,8083,13075,5105,51036,1089,19135,18149,51087,18131,56017,42085,49029,28091,48313,42073,40075,26157,49057
36089,St. Lawrence,36089,37019,41023,13029,35041,55003,18051,13067,12087,13179,17109,53041,31095,40085,42013,54039,18163,31151,13057,38087
36091,Saratoga,36091,19085,19067,41011,40151,37013,21213,39095,40091,27113,22003,47167,31069,21003,48375,46053,35031,17103,42117,12091
36093,Schenectady,36093,22053,19133,47097,25023,47155,38061,40111,16029,17015,47165,35055,26115,19023,47147,40153,5093,37117,22051,48171
36095,Schoharie,36095,26161,37065,30053,5009,40037,47093,36101,48265,53057,47021,5015,25021,26005,37127,48089,31013,55059,36003,31173
36097,Schuyler,36097,19075,38095,48201,41029,48055,37041,31149,38075,37067,47129,48245,30035,5055,19083,40143,47001,30091,48385,19079
36099,Seneca,36099,35045,19171,19035,48443,12121,47067,30085,38071,37073,47073,37151,47015,42049,37057,53065,21075,56031,47149,48339
36101,Steuben,36101,26161,5009,47093,47021,36095,30019,30053,26005,36001,26163,5089,48265,40045,25025,47089,37065,6107,40037,38079
36103,Suffolk,36103,48235,16009,19087,13295,48025,48005,20081,6043,13229,23015,27165,37155,54059,17069,55039,5117,13025,40137,51001
36105,Sullivan,36105,19153,51025,21235,6029,48051,12073,22105,29023,37109,12127,47101,35049,26155,5071,37071,46083,22063,5047,36037
36107,Tioga,36107,47087,40021,37177,37033,37115,5049,48209,48233,37199,40093,12001,37157,37187,31107,48377,47053,47133,40145,5005
36109,Tompkins,36109,25003,37143,48091,47059,37081,5065,41033,22113,48465,38075,48201,30101,22087,38095,36097,37135,19075,27135,29069
36111,Ulster,36111,37159,36069,40113,47025,39007,22103,19127,48477,30073,33015,51081,47119,21013,48325,19149,6069,29143,26049,55049
36113,Warren,36113,51161,40121,42081,25007,27099,17011,39143,8023,37049,13241,48321,29225,21061,16019,29229,39147,21085,48381,46015
36115,Washington,36115,37175,19089,31005,53007,21009,42113,22039,48299,37137,46023,39123,47069,51067,6049,12131,6079,41045,46043,19165
36117,Wayne,36117,16025,48313,42085,26157,48163,13185,21131,23031,47103,19123,28109,21193,37007,29201,51149,20125,38027,18149,31163
36119,Westchester,36119,27105,38031,40075,28073,31163,18049,51095,13173,37007,56017,49029,30013,51127,21193,51036,55077,20205,18099,13019
36121,Wyoming,36121,47151,48211,12129,37185,40103,35028,31045,47081,30105,37181,48021,22005,36025,35059,22095,19015,12035,16071,37003
36123,Yates,36123,25009,26125,5129,37091,16041,55045,47095,48473,22071,47149,37059,12123,42049,4005,40043,47057,53065,47187,40131
37001,Alamance,37001,27077,36013,37135,22113,22087,37143,12007,25015,47059,48091,37081,37063,36109,48465,25003,37139,5065,38009,36017
37003,Alexander,37003,36025,26065,16071,40117,22093,35028,5021,37185,53073,22095,31027,37027,47013,26093,16073,37181,5121,12129,5087
37005,Alleghany,37005,47125,55101,47105,19197,22057,5031,40081,37195,48361,48285,47145,19097,16077,22019,38105,16005,37009,31039,31173
37007,Anson,37007,31163,21193,40075,19123,48313,38031,51036,20125,27105,36119,18099,36117,42085,23031,16025,56017,13185,29031,49029
37009,Ashe,37009,16077,38105,47145,48361,19105,35039,19091,47161,5031,37183,36077,19197,35021,31179,5007,40083,19097,48177,47091
37013,Beaufort,37013,40151,21003,17103,35031,48375,36091,40091,37087,19085,47075,29153,41045,19037,19067,41011,12131,51089,48039,31015
37015,Bertie,37015,16083,17177,47045,41015,47089,31089,19013,17201,25025,47037,38019,48259,30019,17085,37197,22023,47189,19093,19193
37017,Bladen,37017,21225,48451,48405,19057,13129,20069,23013,5095,40049,42033,54109,46075,36049,18001,17071,29011,27013,31185,29217
37019,Brunswick,37019,36089,41023,13029,35041,13067,18051,55003,53041,13179,12087,31095,40085,17109,54039,38087,42013,24047,6103,31151
37021,Buncombe,37021,47113,17037,35007,21171,19065,38101,40003,50003,47027,26081,48031,12005,31091,29091,56027,12075,4015,40101,30071
37023,Burke,37023,12077,56035,19073,35043,30105,22005,35059,38049,36029,19043,47135,47137,48453,22047,48211,48393,19015,48021,48271
37025,Cabarrus,37025,56001,29207,19099,48041,19167,5115,47117,21121,40025,51183,38005,26049,26021,18091,21013,33017,49005,33015,56013
37027,Caldwell,37027,16073,31027,5143,22093,26045,5121,37077,38023,26065,37181,36025,37003,5087,53047,12107,25011,47085,40103,53073
37029,Camden,37029,12125,31003,22045,47185,56023,36023,47183,53055,47179,26077,40073,40097,37053,55127,48187,40041,48195,31031,40011
37031,Carteret,37031,31101,46003,45077,35006,40077,21099,28009,1061,27045,16081,27029,42037,51019,42093,25019,26123,28139,38057,51023
37033,Caswell,37033,37177,5049,48233,36107,47087,40021,37199,48209,37115,22099,31107,47133,36007,37145,12001,40001,40047,37187,22055
37035,Catawba,37035,27071,55043,48287,38069,46027,33011,39085,17031,12035,19015,29181,46127,26155,26037,22063,36037,47081,47101,48463
37037,Chatham,37037,47175,47163,12003,16067,26149,12023,56015,47177,5063,19021,48291,19113,41037,19011,19151,16017,42123,26147,40041
37039,Cherokee,37039,40133,5035,39069,48327,46123,21177,48239,20025,8021,37107,31053,27031,51021,51155,39051,29077,16011,17161,17073
37041,Chowan,37041,41029,31149,37067,48055,40143,5055,19075,36097,48245,30091,47129,30035,47001,47141,48201,38095,47043,19193,19093
37043,Clay,37043,40063,17073,37103,48117,39173,19195,30089,51071,31055,29077,51155,27119,47157,26127,20033,28033,42035,21031,22115
37045,Cleveland,37045,46047,42127,29035,55023,31113,12039,19049,47181,26057,48483,22033,51111,46125,40071,21231,49003,33019,5131,39035
37047,Columbus,37047,48409,13183,54005,13015,42021,31059,20055,27103,38033,18075,17067,17193,29217,49021,48081,5001,46117,18129,40019
37049,Craven,37049,16019,37113,42081,19131,48321,25007,17011,2170,51121,8023,21227,29225,36113,20033,21031,2122,51161,39143,48319
37051,Cumberland,37051,20175,8007,6039,21139,55131,27075,49053,46095,18033,47065,53035,13047,16055,19063,38091,19115,29097,31143,42047
37053,Currituck,37053,55127,48187,40041,31003,22045,47185,12125,22101,25013,37029,53055,40073,47079,36023,56023,48291,47183,19151,26077
37055,Dare,37055,12013,29149,47077,26067,17089,42115,37111,50025,21053,46009,22047,47137,31091,47039,19043,51083,12083,40135,48453
37057,Davidson,37057,53065,42049,47149,4005,55045,48443,47067,35045,19171,19127,26125,36099,19035,19149,37091,25009,36123,37131,16041
37059,Davie,37059,22071,5101,12123,47187,48111,26093,16041,47173,48473,55065,47057,25009,36123,36039,40043,26125,37083,53019,40117
37061,Duplin,37061,31033,53033,54055,8021,13111,31155,20025,48327,21107,36043,39069,51021,27031,1053,39137,48469,17131,21149,29057
37063,Durham,37063,38009,12007,36017,25015,30041,5075,27077,37135,37189,37001,31139,12019,36013,48465,48357,48091,12037,37143,12109
37065,Edgecombe,37065,40037,36095,48089,25021,5015,53057,31173,48265,26161,30005,5009,30053,16005,31013,47093,36101,37171,26005,48205
37067,Forsyth,37067,31149,37041,41029,40143,48055,5055,48245,30091,47001,30035,47141,19075,36097,47129,19193,47043,48201,38095,19093
37069,Franklin,37069,12109,48043,12037,40119,19187,47043,31043,37197,17085,30035,22023,47001,48245,5055,30041,48465,19193,47037,48055
37071,Gaston,37071,12127,6087,33013,5083,39055,47099,6029,18089,46083,48331,22105,51111,19153,22091,36105,51135,55103,29223,48483
37073,Gates,37073,47073,47015,12121,19035,56031,19171,16053,26099,40131,36099,55105,42049,5137,47131,47149,53065,40011,30085,35045
37075,Graham,37075,22011,56037,36035,48359,29043,21141,12113,19033,40107,37107,40059,27119,51155,21219,31177,25005,30089,48239,51035
37077,Granville,37077,26045,5143,25011,16073,53047,37027,31027,5121,48071,47017,26015,38023,12107,16031,22093,47049,48377,47133,40001
37081,Guilford,37081,47059,22113,36109,37143,25003,48091,5065,22087,41033,27135,30101,48465,38075,48015,48201,29069,19083,38095,37135
37083,Halifax,37083,47173,53073,6053,38013,48111,36039,5087,31161,32003,27069,48019,17097,25017,22089,29155,31051,47057,31017,12123
37085,Harnett,37085,21157,4017,51167,19103,18151,1097,19147,30015,6019,51191,55133,40115,31141,12089,29145,47153,38035,18087,13049
37087,Haywood,37087,47075,29153,21003,35031,31075,19037,17103,31015,40101,12075,51089,37013,42015,25001,48039,22001,40151,22075,6027
37089,Henderson,37089,12133,27007,21169,48065,39043,37095,22097,19191,51143,40061,19009,47023,56027,29091,41019,48053,42131,50003,26081
37091,Hertford,37091,5129,36123,26125,47095,55045,25009,47149,40131,42049,16041,53065,48473,36021,40043,56031,4005,22071,26099,47131
37093,Hoke,37093,17127,19183,20189,56041,13299,28039,55027,36075,20021,31125,18113,47115,31121,18183,13083,51131,38039,40051,16013
37095,Hyde,37095,48065,19009,12133,51143,56027,47023,29091,37089,22097,27007,26081,50003,48167,21057,21169,39043,21171,40003,19191
37097,Iredell,37097,36051,19169,41035,47013,53019,48477,22095,31045,5021,55065,40129,47081,46127,37131,35028,12129,16071,47187,19149
37099,Jackson,37099,29067,2122,51067,40091,6049,12131,41045,47047,39123,41011,21227,48299,22039,48375,19085,53007,36091,46023,17011
37101,Johnston,37101,26059,40007,21221,2188,56025,47107,51173,47121,48435,31167,22109,40109,42083,19031,31157,41025,29009,12031,5111
37103,Jones,37103,40063,39173,31055,21031,20033,37043,49025,51121,48117,26127,47157,28033,29225,17073,48321,8023,30089,22115,19195
37105,Lee,37105,28059,48493,31011,21083,40017,40115,47153,36067,55055,42123,18087,19147,19103,26149,19041,38063,12003,55133,47007
37107,Lenoir,37107,12113,51155,27119,48239,5035,22011,19195,40133,37075,29043,31053,30089,37039,39051,16011,17073,56037,36035,21219
37109,Lincoln,37109,47101,12073,5047,22063,36037,21147,36105,21235,51025,40071,46027,17031,33011,48483,29023,12127,26155,26037,19153
37111,McDowell,37111,47077,22047,17089,47137,48453,19043,37055,12013,26067,31091,29149,36029,38049,19073,4015,19027,35043,47039,12077
37113,Macon,37113,2170,37049,16019,19131,48321,51121,42081,20033,25007,21031,48319,17011,21227,12091,47157,27125,22003,8023,29225
37115,Madison,37115,37187,36107,37157,47087,48233,37033,47033,37177,36083,40021,5049,36015,40093,48341,22055,48209,37199,47029,19047
37117,Martin,37117,37169,2013,19023,40153,12029,47165,47155,48157,19133,47097,16029,48265,17015,47029,48341,25021,36015,48205,26005
37119,Mecklenburg,37119,30099,40009,18127,26145,47055,51053,48371,48507,16039,46083,31041,13275,21121,22105,21125,55103,36055,6029,48041
37123,Montgomery,37123,51093,49033,18141,19157,29133,48471,19141,40105,47127,21095,6015,55025,42039,36027,46007,12047,26087,47031,13101
37125,Moore,37125,51195,18039,48105,47061,53031,48407,19095,30083,38063,21039,21007,40015,31077,19041,46007,19059,13101,16013,21145
37127,Nash,37127,55059,36003,26075,31013,30053,47083,48295,53057,48137,5015,47093,47021,6107,31179,36077,26161,25027,36095,40045
37129,New Hanover,37129,18173,20083,13117,54019,48141,42061,48399,16035,8109,46065,39011,39149,27079,40069,40095,28119,28027,55061,29185
37131,Northampton,37131,19149,4005,47187,16041,55065,22071,41035,5101,47025,53019,19127,25009,26125,48477,37059,36123,55045,37097,37057
37133,Onslow,37133,38025,8003,21183,22115,27107,54063,39063,48307,28033,27047,28137,32007,26127,48117,36041,17095,40029,51071,13291
37135,Orange,37135,27077,25015,48465,48091,30041,37143,36017,37001,37063,5065,25003,36109,47059,12007,22113,38009,37081,12037,41033
37137,Pamlico,37137,19089,19155,36115,22039,20007,48299,39123,37175,42113,51067,53007,47047,31005,21061,6049,39143,29229,27029,46023
37139,Pasquotank,37139,48195,47041,53051,30051,36013,47179,26077,47183,40097,31031,37001,56023,36023,35033,12007,47019,40073,53055,27077
37141,Pender,37141,27161,31109,20057,39003,55071,8075,22085,42027,46085,1099,48095,28143,30027,17187,6089,13187,54089,40123,40069
37143,Perquimans,37143,47059,36109,48091,37081,22113,25003,5065,48465,41033,22087,37135,27077,38075,27135,30101,37001,48201,25015,38095
37145,Person,37145,36007,40047,40001,22099,31107,47133,37199,48393,48209,5049,47049,40021,37177,25011,26015,12107,37033,47017,36029
37147,Pitt,37147,29213,48481,31021,26139,56009,38061,35055,26115,37173,36057,51141,17195,42117,25005,47167,51035,27113,40111,40107
37149,Polk,37149,22077,17093,31117,48243,42131,41019,12063,39093,46067,21001,26117,47109,19005,19009,53017,47023,21207,27007,48179
37151,Randolph,37151,21075,30085,38071,48339,48029,12121,36099,31183,26027,47073,19035,47015,19171,35045,37073,41037,48443,47067,12023
37153,Richmond,37153,17153,53063,20129,31093,21119,42121,6047,27137,19107,5045,20099,55021,35019,18085,47051,51073,8067,17003,13173
37155,Robeson,37155,13229,6043,31081,48235,20037,13295,36103,54059,36045,18069,17165,19087,55039,28041,16009,23023,13055,53045,48297
37157,Rockingham,37157,36015,37187,36083,48341,37115,47029,47033,12029,40093,36107,40145,47087,5005,48157,37033,48233,19017,40021,37177
37159,Rowan,37159,36111,36069,22103,40113,33015,21013,39007,51081,47025,26049,48325,19127,30073,6069,47119,38005,26021,29143,55049
37161,Rutherford,37161,19077,48179,48491,56007,22121,12083,40053,51083,21207,21053,19005,39035,21231,22033,42115,29149,17043,51037,17093
37163,Sampson,37163,20119,31023,38097,35037,13039,21033,51185,47139,39039,6071,48413,39125,27043,5123,54047,17131,48175,31105,38053
37165,Scotland,37165,27063,17087,48455,51115,28111,42031,55047,38039,19101,46071,8067,18085,5085,35019,56021,51073,21071,20133,56043
37167,Stanly,37167,40149,31175,5029,51183,48185,28109,29201,47127,42039,21131,49005,21095,48163,18091,33017,47103,18141,56013,26087
37169,Stokes,37169,37117,2013,19023,12029,40153,48157,47165,47155,19133,47029,47097,48265,36015,26005,48341,25021,36001,16029,48205
37171,Surry,37171,48205,30005,16005,19069,27089,31173,48089,25021,22051,40037,40153,5093,37065,17015,48265,22019,5015,47155,36095
37173,Swain,37173,56009,51141,26139,21213,26115,27113,47167,38061,40111,29213,42117,19067,37147,48481,17195,48171,22053,35055,25005
37175,Transylvania,37175,36115,42113,19089,31005,21009,47069,53007,37137,22039,46023,48299,46043,12059,39123,51067,6079,30047,6049,19165
37177,Tyrrell,37177,37033,5049,40021,47087,48233,36107,37199,48209,37115,22099,31107,47133,36007,37145,12001,40001,40047,48377,26015
37179,Union,37179,8009,19125,49057,29017,21051,30055,20019,55111,27133,36071,18149,22117,21189,32013,5105,13027,19119,51149,40055
37181,Vance,37181,40103,48021,5121,31027,12107,16073,47049,37027,26045,22093,36025,36121,26065,48211,5143,37077,37185,37003,47151
37183,Wake,37183,47091,48177,19105,19091,38099,35021,47161,35039,16017,37009,38105,25013,19151,16077,19113,40083,5007,5063,47145
37185,Warren,37185,35028,12129,31045,36121,22095,47151,36025,16071,47081,47013,37003,5021,48211,40103,26065,37181,22093,48021,40117
37187,Washington,37187,36083,47033,37157,37115,48341,36015,19047,36107,19017,12029,47029,48233,40093,47087,22055,17141,37033,48157,37177
37189,Watauga,37189,5075,38009,36017,37063,25027,12019,31139,30041,48137,12007,25015,48357,37193,48295,36009,37135,47083,27077,6107
37191,Wayne,37191,19163,51197,21047,4001,12033,47123,19081,16011,42105,39051,31123,41025,5037,55079,31053,40125,21219,48351,17161
37193,Wilkes,37193,38079,6107,25027,40045,40119,12109,17085,5075,37069,48043,30041,12037,47037,36017,37197,37189,25025,47021,22023
37195,Wilson,37195,40081,47125,47105,37005,31039,48285,22057,55101,31103,19045,2130,19197,26091,22019,47009,51077,5031,19069,5111
37197,Yadkin,37197,22023,31043,47037,19193,47043,47189,17085,47001,48043,19093,5055,40143,19187,30035,48245,37067,37069,31149,30091
37199,Yancey,37199,48209,5049,31107,40021,37177,47133,36007,22099,37033,40001,37145,47087,40047,36107,12001,26015,48233,48377,47017
38001,Adams,38001,27123,18101,12011,49041,13217,29159,28015,48147,22013,54007,42001,27163,39023,45013,13211,20131,1001,48219,46049
38003,Barnes,38003,13005,35011,28153,26095,20011,30109,55139,6105,8123,42063,31035,20093,45033,13001,17165,21159,18069,6109,36045
38005,Benson,38005,40025,26021,21013,26049,47117,33015,19167,5115,22103,19099,29207,12079,56013,55049,37025,49005,51081,56001,37159
38009,Bottineau,38009,37063,12007,36017,37189,25015,5075,30041,27077,37135,31139,12019,48357,37001,36013,47019,25027,48465,31031,12109
38011,Bowman,38011,17101,10005,12021,20201,39135,54087,48097,13103,48353,13031,13063,30001,54035,29101,13113,17159,42057,29037,13097
38013,Burke,38013,32003,48019,31161,29155,6053,25017,2020,36039,47063,22089,27135,37083,30101,48015,27069,31017,31051,17097,22087
38015,Burleigh,38015,1059,42095,19159,17075,5113,45071,48309,8089,48191,21167,13037,27021,30077,29221,28063,26035,31063,28037,21113
38017,Cass,38017,1025,40019,39107,5107,18129,27013,23013,56019,20069,42013,31151,17071,48419,13015,54005,13179,13191,13227,40099
38019,Cavalier,38019,17201,19013,17007,47045,19019,31089,48259,37015,16083,41015,17177,6031,12045,12041,47171,17111,5135,19161,47089
38021,Dickey,38021,46137,28101,29205,48423,6017,8031,5011,18059,13175,42051,41007,45089,53003,17121,27023,18097,13283,23007,48009
38023,Divide,38023,47085,5143,5087,37027,17097,31165,16073,22093,38067,27069,31051,26045,16021,37077,53047,47005,22007,31027,19061
38025,Dunn,38025,37133,21183,22115,28033,8003,54063,48307,39063,27107,26127,48117,28137,27047,32007,51071,36041,20097,40029,17095
38027,Eddy,38027,36079,51181,23031,13185,29201,20125,28109,19143,19123,5029,18099,47127,17003,31175,21193,36117,40149,55021,21131
38029,Emmons,38029,42101,29061,1057,6055,39059,12055,13197,48269,28149,46019,21081,51113,13249,46057,26039,51157,46029,2150,30087
38031,Foster,38031,36119,27105,31163,13173,51095,40075,37007,21193,18049,28073,18099,56017,19123,49029,51036,27137,20125,30013,51127
38033,Golden Valley,38033,49021,13305,29217,48409,54045,2230,18001,55015,5001,53067,37047,31059,17059,42021,20055,13129,13183,54005,19111
38035,Grand Forks,38035,12089,29145,48123,36065,6093,19109,31141,18151,31007,48435,19031,21143,1097,21221,51173,47121,19139,40007,48457
38037,Grant,38037,13317,29051,50013,29087,22021,31057,51091,4012,18043,55093,18019,28017,17039,18175,1011,39049,42071,48277,20009
38039,Griggs,38039,42031,48455,27063,51115,13299,37165,17087,5085,13083,18183,20189,21195,17127,19101,56021,37093,36075,8067,31121
38041,Hettinger,38041,27037,42041,31133,4019,1085,17125,18037,26053,54101,28043,40013,39021,29141,36033,13297,13219,20165,17129,13013
38043,Kidder,38043,48293,48197,34035,53001,29186,21049,18007,28085,19185,31073,39029,29187,46101,46103,26129,13321,13095,21173,8011
38045,LaMoure,38045,31181,26001,5025,28061,13309,48131,29103,21019,56003,53023,45041,6005,24037,53049,18057,18159,17081,20071,1055
